term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
editors|0.0330406790192358|-0.010672548922701223|0.06574680914692589|0.07103421125113296|0.04367055426567538|-0.030527780454331774|0.023886388683129936|-0.004928498929176288|0.04029686494051379|0.02289393133082629
effect|-0.006172951919434033|0.03604913214527666|0.026644380054434206|-0.004715536530551109|-0.011042400346601823|0.023499892082684104|-0.01177448309236692|0.0013232462906268188|0.01963072203757689|-0.02887126423265189
efforts|0.007968389563691688|-0.013986603011464389|-0.023642637564036728|-0.027049861038171575|-0.006036682902239732|-0.023070196380327354|-0.010747950543106817|-0.035902349057589|0.005873469921148464|-0.008543681439870849
emblem|0.03708238773556304|-0.014931203845663616|-0.020239331128668932|-0.012612024138493475|0.03823344485255456|-0.002193759799106859|0.007027909911548449|0.007737304332669028|0.051524199878262865|-0.01924828291132384
emblematic|0.05890364870548623|0.004568156239078481|-0.01292367583532497|-0.03050263558732068|0.03893684490684377|0.02478993820221752|-0.03975355738008573|0.0028533646273963672|-0.021915639516645154|0.006379990742963079
end|-0.009247981086718492|0.03094927896986797|-0.007493921222721238|-0.0019715565202378395|-0.014206469664977146|-0.025907129949154534|0.00288990021293654|-0.0017630026969543064|0.0036892413932333593|-0.02361324482054973
equal|0.01542798279641274|-0.00931889209207188|-0.018261141171334695|0.002022630194511381|-0.046127047697357565|-0.006112951038105658|-0.039294887245300655|-0.0015881221393782047|-0.007615512628735046|0.00428252952953009
error|-0.03194897446051307|0.032162166721479896|0.0039011652642746016|0.005451771420923055|0.02611811675599437|-0.03860480270248763|0.01310599927144973|-0.02545282268945919|-0.011019991804224133|0.005480182477815509
especially|0.002617413449413744|-0.006767831979147527|-0.026244531705555352|0.061095681925385024|0.019294844340382988|0.0125226152369466|-0.03535705515392753|0.0413244479882468|0.03998676763866739|-0.037567114649380014
evil|-0.020550658115403735|-0.007827828077408925|0.03927390264822929|0.029599835557129313|-0.008359643785911995|-0.0043316999198385825|-0.024976245797744104|-0.04421737866708557|0.019728087179906487|0.002836610711325668
exhausted|0.0081864386865402|-0.019773516098367926|0.004173596695379386|0.03772514068753589|-0.042977886401853134|-0.05029044934501608|-0.002513676503586519|-0.03810372570037267|0.008754585873038115|-0.01661026377339213
