doc_id|term_str|n
37|genial|1
37|ghosts|2
37|give|1
37|goes|1
37|going|1
37|good|9
37|goodp|1
37|grows|1
37|happening|1
37|happy|1
37|has|2
37|have|2
37|he|19
37|head|2
37|healed|1
37|help|4
37|hence|1
37|hexagram|2
37|hexagramsacred|1
37|him|7
37|himself|1
37|his|10
37|horses|2
37|house|1
37|how|1
37|however|4
37|i|5
37|if|1
37|ii|3
37|impossible|2
37|in|27
37|indexnext|1
37|indicated|1
37|indicates|1
37|indication|1
37|inflicts|1
37|injure|1
37|interview|1
37|is|26
37|it|12
37|its|10
37|itself|1
37|k|2
37|khwei|2
37|kien|1
37|lead|1
37|least|1
37|legge|2
37|let|2
37|likely|1
37|line|13
37|lines|1
37|load|1
37|long|1
37|looks|2
37|lord|1
37|loss|1
37|lost|1
37|luck|1
37|man|1
37|mark|1
37|matters|2
37|may|3
37|meet|5
37|meeting|1
37|meets|1
37|men|2
37|mentioned|1
37|might|5
37|mind|1
37|minister|1
37|mistake|1
37|more|1
37|mud|1
37|mutual|1
37|nature|1
37|near|1
37|necessary|1
37|next|1
37|nine|4
37|no|5
37|nor|1
37|nose|1
37|not|5
37|notwithstanding|1
37|occasion|3
37|odd|2
37|of|38
37|off|1
37|on|4
37|one|3
37|openly|1
37|or|3
37|order|1
37|other|2
37|ought|2
37|out|2
37|over|1
37|overcome|1
37|oxen|1
37|passage|1
37|people|1
37|peril|1
37|piece|2
37|pig|2
37|place|5
37|point|1
37|position|1
37|prepared|1
37|prevail|1
37|prevailing|2
37|previous|1
37|proper|4
37|punishments|1
37|pushed|1
37|rain|2
37|readily|1
37|real|1
37|regulation|1
37|relation|1
37|relative|3
37|repent|1
37|repentance|4
37|represented|1
37|repulsion|1
37|results|1
37|return|2
37|right|1
37|royal|1
37|run|1
37|s|3
37|sacred|1
37|same|3
37|saw|1
37|second|1
37|section|2
37|see|2
37|seek|1
37|seem|2
37|seems|1
37|separation|1
37|sequel|1
37|services|1
37|shall|2
37|shaving|1
37|should|2
37|shows|5
37|shrink|1
37|silence|1
37|sincere|1
37|six|2
37|sixth|1
37|skin|2
37|slanderous|1
37|small|2
37|so|2
37|social|1
37|solitary|3
37|some|1
37|sovereign|2
37|state|1
37|still|1
37|stolen|1
37|strength|1
37|strong|8
37|styled|1
37|subject|12
37|subjected|1
37|subjects|1
37|success|2
37|successful|1
37|supported|1
37|surnamep|1
37|system|1
37|teaches|1
37|text|4
37|textsi|2
37|than|2
37|that|9
37|the|76
37|their|4
37|them|5
37|themselves|2
37|there|10
37|therefore|1
37|they|4
37|things|2
37|third|2
37|this|4
37|those|1
37|through|3
37|thus|1
37|time|4
37|to|26
37|together|2
37|told|1
37|tongues|1
37|topmost|1
37|tr|2
37|traveller|1
37|triumph|1
37|unbends|2
37|understanding|1
37|undivided|4
37|union|2
37|unites|1
37|useful|1
37|vi|1
37|views|1
37|virtue|1
37|way|1
37|we|3
37|weak|6
37|well|1
37|were|2
37|what|5
37|when|1
37|where|2
37|which|6
37|while|2
37|whole|1
37|whose|1
37|will|17
37|with|14
37|work|1
37|writer|1
37|writers|1
37|wrong|1
37|x|1
37|xxxix|2
37|xxxvii|1
37|xxxviiikhwei|1
37|yang|1
37|yet|1
37|yin|1
38|1|2
38|143|1
38|2|6
38|3|2
38|4|2
38|40|1
38|5|3
38|6|3
38|a|8
38|abide|1
38|able|1
38|about|1
38|above|1
38|accepted|1
38|according|1
38|act|1
38|action|2
38|activity|1
38|advance|3
38|advancing|2
38|advantage|3
38|advantageous|2
38|afford|1
38|also|2
38|always|1
38|an|3
38|and|31
38|appendixes|1
38|arduous|1
38|are|2
38|arrangement|1
38|as|2
38|associates|1
38|at|2
38|attachment|1
38|attention|2
38|be|16
38|becomes|1
38|been|1
38|being|1
38|below|3
38|better|1
38|but|6
38|by|7
38|calculation|1
38|can|2
38|champaign|1
38|character|1
38|cherishes|1
38|ching|4
38|circumstances|3
38|cling|1
38|coming|1
38|compared|1
38|consequent|1
38|contrary|1
38|cope|3
38|correctness|3
38|correlate|2
38|correlation|1
38|could|1
38|country|1
38|cultivates|1
38|development|1
38|devoted|1
38|difficult|1
38|difficulties|8
38|difficulty|5
38|discreet|1
38|dispense|1
38|divided|4
38|do|2
38|easily|1
38|east|1
38|editors|1
38|enigmatically|1
38|enterprise|1
38|especially|1
38|essays|1
38|expressed|1
38|failure|1
38|favourable|1
38|favourableness|1
38|feet|1
38|fifth|2
38|figure|3
38|find|3
38|firm|2
38|firmness|1
38|first|2
38|for|7
38|former|3
38|forth|1
38|fortune|2
38|forward|2
38|found|1
38|fourth|1
38|friends|1
38|from|4
38|generally|1
38|give|1
38|gives|1
38|go|1
38|going|1
38|good|2
38|government|1
38|great|10
38|greater|3
38|greatest|1
38|ground|1
38|have|2
38|having|1
38|he|9
38|heaven|1
38|held|1
38|help|2
38|hence|1
38|hexagram|2
38|hexagrams|1
38|hexagramsacred|1
38|him|6
38|himself|1
38|hints|1
38|his|5
38|house|1
38|how|1
38|however|1
38|i|7
38|idea|1
38|if|1
38|ii|3
38|iii|1
38|illustrated|1
38|immediately|2
38|in|22
38|inactivity|1
38|inclined|1
38|incompetency|1
38|increase|1
38|indexnext|1
38|indicate|1
38|indicated|1
38|insisted|1
38|into|1
38|involving|1
38|is|18
38|it|6
38|its|13
38|k|1
38|khanghsî|1
38|khwăn|1
38|kieh|1
38|kien|1
38|king|3
38|kingdom|2
38|kings|1
38|know|1
38|kăn|1
38|language|1
38|latter|2
38|lay|1
38|lead|1
38|learn|1
38|least|2
38|legge|2
38|legs|1
38|less|1
38|let|2
38|line|8
38|lineal|1
38|lines|2
38|little|1
38|lower|1
38|loyal|1
38|makes|1
38|man|8
38|may|1
38|meaning|1
38|meet|2
38|mencius|1
38|merit|1
38|meritorious|1
38|minister|2
38|more|2
38|mountainous|1
38|myself|1
38|naturally|1
38|next|1
38|nine|2
38|north|1
38|northeast|2
38|not|3
38|now|2
38|observance|2
38|occupied|1
38|odd|1
38|of|36
38|on|4
38|only|3
38|or|2
38|order|1
38|other|1
38|ought|1
38|over|1
38|overwhelmed|1
38|own|2
38|part|2
38|passage|1
38|performed|1
38|place|8
38|plate|1
38|praise|1
38|presence|2
38|previous|1
38|productive|1
38|promise|1
38|proper|2
38|referring|1
38|region|1
38|regions|1
38|remaining|2
38|remains|2
38|represents|1
38|require|1
38|required|1
38|returns|1
38|ruler|1
38|s|2
38|sacred|1
38|second|1
38|section|2
38|see|1
38|seems|1
38|serve|1
38|set|1
38|shall|2
38|shang|1
38|shih|1
38|should|3
38|shows|5
38|shunned|1
38|significance|1
38|situation|2
38|six|4
38|so|2
38|south|1
38|southwest|3
38|state|2
38|stationary|4
38|strength|2
38|strong|5
38|structure|1
38|struggling|2
38|subject|9
38|subjects|2
38|success|1
38|successfully|2
38|symbol|1
38|symbolic|1
38|symbolism|1
38|take|1
38|taken|1
38|task|2
38|teaches|1
38|text|2
38|textsi|2
38|that|5
38|the|92
38|their|2
38|them|1
38|there|2
38|therefore|1
38|these|2
38|thing|1
38|things|1
38|third|1
38|this|6
38|those|2
38|though|1
38|threaten|1
38|three|1
38|throughout|1
38|thus|1
38|thwan|2
38|time|3
38|to|25
38|topmost|1
38|tr|2
38|transformed|1
38|traversed|1
38|trigram|1
38|trigrams|1
38|two|1
38|undivided|2
38|unites|1
38|unsupported|1
38|used|1
38|view|3
38|wait|1
38|waiting|1
38|waits|1
38|walking|1
38|we|4
38|weak|6
38|well|1
38|were|1
38|west|1
38|what|2
38|when|1
38|where|2
38|whereas|1
38|which|4
38|while|4
38|who|1
38|will|9
38|win|1
38|with|13
38|would|1
38|wăn|1
38|xl|2
38|xxxixkien|1
38|xxxviii|1
38|yî|1
39|1|3
39|145|1
39|146further|1
39|147removing|1
39|2|4
39|3|2
39|4|3
39|5|3
39|6|2
39|a|16
39|about|1
39|accomplish|1
39|according|1
39|action|1
39|active|1
39|actually|1
39|address|1
39|advantage|2
39|advantageous|1
39|against|1
39|all|3
39|also|1
39|an|4
39|and|20
39|anxious|1
39|anything|1
39|appears|3
39|are|3
39|arrows|2
39|as|5
39|at|1
39|attack|2
39|author|1
39|back|1
39|be|22
39|becomes|2
39|been|1
39|belongs|1
39|better|2
39|between|1
39|bow|1
39|burden|1
39|but|5
39|by|7
39|byp|1
39|called|2
39|can|3
39|carriage|2
39|carried|1
39|carries|1
39|case|1
39|catch|1
39|cause|1
39|change|2
39|channels|1
39|ching|4
39|colour|1
39|come|2
39|coming|1
39|commit|1
39|compensated|1
39|complete|1
39|complication|1
39|condition|1
39|conditions|1
39|conducting|1
39|confidence|2
39|contrary|1
39|correct|2
39|correctness|2
39|correlate|4
39|country|1
39|dealt|1
39|delay|1
39|denotes|1
39|did|2
39|difficulty|1
39|discountenancing|1
39|disposes|1
39|divided|5
39|do|4
39|does|2
39|duke|2
39|duty|1
39|early|1
39|effect|1
39|employed|1
39|error|1
39|especially|1
39|even|4
39|every|1
39|executing|1
39|falcon|1
39|fall|1
39|feudal|2
39|fifth|1
39|figure|3
39|firm|3
39|first|2
39|for|6
39|form|2
39|fortune|4
39|found|2
39|fourth|2
39|foxes|2
39|friend|1
39|friends|2
39|from|1
39|function|1
39|further|2
39|get|1
39|gets|1
39|golden|1
39|good|8
39|have|1
39|he|8
39|help|1
39|hence|1
39|hex|1
39|hexagram|4
39|hexagramsacred|1
39|high|1
39|highest|1
39|him|5
39|himself|1
39|his|8
39|hitting|1
39|how|3
39|however|1
39|hsî|1
39|hunter|1
39|hunting|2
39|i|4
39|idea|4
39|if|4
39|ifp|1
39|ii|2
39|in|27
39|indexnext|1
39|indicated|2
39|injurious|1
39|instead|1
39|instruments|1
39|into|1
39|is|23
39|it|9
39|its|7
39|itself|1
39|k|1
39|kieh|2
39|kien|1
39|kingdom|4
39|knot|1
39|kâu|1
39|kû|1
39|legge|2
39|let|2
39|line|10
39|lines|3
39|look|1
39|loosing|1
39|lower|1
39|man|1
39|manners|1
39|masters|1
39|may|1
39|men|6
39|minister|1
39|ministers|1
39|modified|1
39|more|1
39|mutual|1
39|name|1
39|necessary|2
39|new|2
39|next|1
39|nine|2
39|no|2
39|nor|1
39|not|8
39|nothing|1
39|object|1
39|obstruction|1
39|obtain|1
39|occupied|1
39|occupying|1
39|odd|2
39|of|36
39|officers|1
39|old|3
39|on|4
39|one|1
39|only|1
39|operations|4
39|or|5
39|order|1
39|out|1
39|own|1
39|pacify|1
39|peace|1
39|people|2
39|perceive|1
39|perfect|1
39|place|8
39|plunder|1
39|porter|2
39|preceding|1
39|previous|1
39|prince|1
39|productive|1
39|protect|1
39|realise|1
39|regret|1
39|removal|2
39|remove|2
39|removed|1
39|removing|1
39|repair|1
39|represented|3
39|riding|1
39|robbers|2
39|ruler|4
39|sacred|1
39|said|4
39|say|1
39|says|1
39|second|1
39|section|2
39|see|2
39|shang|1
39|shooting|1
39|should|2
39|show|1
39|shown|1
39|shows|4
39|six|4
39|sixth|1
39|small|5
39|some|1
39|sooner|1
39|southwest|2
39|state|2
39|straight|1
39|strength|1
39|striving|1
39|strong|6
39|subdued|1
39|subject|9
39|subjugated|1
39|subjugation|1
39|such|1
39|suggests|1
39|sun|2
39|superior|1
39|symbol|1
39|symbolism|4
39|tempered|1
39|tempt|1
39|text|2
39|textsi|2
39|than|1
39|that|4
39|the|92
39|their|2
39|them|3
39|then|2
39|there|8
39|therefore|2
39|things|2
39|third|1
39|this|4
39|three|2
39|through|1
39|thwan|2
39|to|22
39|toe|2
39|toes|1
39|top|1
39|topmost|1
39|tr|2
39|trigram|1
39|try|1
39|under|1
39|understand|1
39|undivided|2
39|union|1
39|unravelling|1
39|untying|1
39|unworthy|2
39|used|1
39|wall|1
39|war|1
39|way|1
39|ways|2
39|we|2
39|weak|4
39|what|2
39|whatever|1
39|when|1
39|which|3
39|who|2
39|whom|2
39|whose|2
39|will|18
39|with|6
39|without|1
39|xli|2
39|xlkieh|1
39|xxxix|1
39|yellow|2
39|yet|1
39|you|1
39|your|1
40|1|3
40|148|1
40|149and|1
40|2|3
40|3|4
40|4|4
40|5|3
40|6|3
40|a|7
40|ability|1
40|accepted|2
40|accepting|1
40|accordance|1
40|action|1
40|adding|1
40|adopting|1
40|advantage|2
40|advantageous|1
40|affairs|1
40|ailing|1
40|ailment|1
40|all|1
40|an|2
40|and|32
40|any|1
40|anything|1
40|appear|1
40|appendix|3
40|approved|1
40|as|2
40|assistance|1
40|away|4
40|baskets|1
40|be|24
40|been|1
40|benefit|1
40|best|1
40|bring|1
40|but|7
40|by|7
40|can|5
40|canon|1
40|carry|1
40|causa|1
40|central|1
40|change|1
40|changed|1
40|cheerfully|1
40|ching|4
40|clan|1
40|clans|1
40|come|1
40|comes|1
40|commit|1
40|comprehended|1
40|confer|1
40|confess|1
40|consider|1
40|continued|1
40|contribute|2
40|contribution|1
40|correction|1
40|correctness|4
40|correlate|5
40|correlation|1
40|counted|1
40|course|1
40|darkly|1
40|degree|1
40|deliberation|1
40|denoted|1
40|desire|1
40|difficulties|1
40|diminish|1
40|diminished|1
40|diminishing|4
40|diminution|2
40|discern|1
40|divided|4
40|do|1
40|doing|1
40|due|1
40|duty|1
40|each|1
40|editors|1
40|else|1
40|employed|1
40|employs|1
40|encompassed|1
40|error|4
40|est|1
40|even|2
40|every|4
40|evil|1
40|excess|1
40|exercise|1
40|expenses|1
40|far|1
40|fifth|1
40|figure|1
40|figures|1
40|find|1
40|finding|1
40|finds|1
40|firm|3
40|firmness|1
40|first|2
40|for|5
40|fortune|4
40|fourth|2
40|freedom|1
40|friend|2
40|from|6
40|full|1
40|give|2
40|giving|1
40|glad|1
40|going|1
40|good|4
40|government|1
40|grain|1
40|great|6
40|greatest|1
40|happiest|1
40|has|4
40|hasten|2
40|have|2
40|he|10
40|help|5
40|here|1
40|hexagram|4
40|hexagramsacred|1
40|highest|1
40|him|5
40|himself|2
40|his|21
40|hold|1
40|how|3
40|hsî|1
40|humble|1
40|hurrying|1
40|i|10
40|icir|1
40|idea|2
40|if|2
40|ii|2
40|in|28
40|incalculable|1
40|increase|4
40|indexnext|1
40|individual|1
40|instance|1
40|interpretation|1
40|into|2
40|is|24
40|it|10
40|its|10
40|joy|1
40|k|1
40|khanghsî|1
40|khien|1
40|khwăn|1
40|khăngžze|1
40|king|1
40|kû|1
40|labours|1
40|last|1
40|lay|1
40|lead|2
40|leave|1
40|legge|2
40|let|2
40|like|2
40|line|13
40|lines|2
40|lives|1
40|loin|1
40|lower|1
40|lucky|1
40|made|5
40|maintain|2
40|maintained|1
40|maintaining|1
40|make|1
40|making|1
40|man|1
40|many|1
40|may|3
40|mcclatchie|1
40|meaning|1
40|men|2
40|merely|1
40|mind|1
40|ministers|2
40|minuere|1
40|more|1
40|most|1
40|movement|2
40|moving|1
40|much|1
40|my|2
40|near|1
40|next|1
40|nine|3
40|no|4
40|nor|1
40|not|3
40|nothing|1
40|number|1
40|obscurity|1
40|of|38
40|on|2
40|one|5
40|only|1
40|or|4
40|originally|2
40|other|3
40|others|2
40|out|1
40|own|6
40|p|2
40|pairs|1
40|paragraph|2
40|part|2
40|parties|1
40|pay|1
40|perform|1
40|place|4
40|position|1
40|possible|1
40|possibly|1
40|presented|1
40|previous|1
40|proper|2
40|putting|1
40|range|1
40|readily|1
40|reading|1
40|reason|2
40|received|1
40|refusal|1
40|regis|1
40|rejoice|1
40|relief|1
40|religious|1
40|repression|1
40|resources|1
40|result|1
40|results|1
40|right|1
40|ruler|3
40|sacred|1
40|sacrifice|1
40|said|2
40|says|2
40|seat|1
40|second|1
40|section|2
40|seen|1
40|serve|2
40|service|1
40|seu|1
40|shall|3
40|shells|1
40|should|2
40|shows|7
40|sincerity|3
40|six|3
40|small|1
40|so|1
40|solemn|1
40|son|1
40|stores|1
40|strong|4
40|style|1
40|subject|14
40|subjects|1
40|substance|1
40|substantially|1
40|success|1
40|such|1
40|sun|5
40|suspending|1
40|symbol|1
40|symbolism|1
40|take|1
40|taken|1
40|takes|1
40|taking|2
40|taxation|2
40|taxes|1
40|teaching|1
40|ten|1
40|text|3
40|textsi|2
40|than|1
40|that|10
40|the|67
40|their|2
40|then|1
40|there|9
40|therefore|1
40|they|1
40|things|1
40|third|3
40|this|6
40|though|1
40|thread|1
40|three|4
40|to|27
40|together|2
40|topmost|2
40|tortoise|1
40|towards|1
40|tr|2
40|translating|1
40|trigram|1
40|two|1
40|unable|1
40|under|3
40|undivided|4
40|undone|1
40|utile|1
40|valde|1
40|vectigalis|1
40|very|2
40|view|3
40|walking|3
40|was|4
40|way|2
40|we|1
40|weak|4
40|welcomes|1
40|what|8
40|which|2
40|while|1
40|who|2
40|whom|1
40|wider|1
40|will|22
40|wish|1
40|with|3
40|without|5
40|words|1
40|work|2
40|wăn|1
40|xl|1
40|xlii|2
40|xlithe|1
40|y|1
40|yet|1
40|yî|1
41|1|2
41|150|1
41|151so|1
41|152due|1
41|2|5
41|3|2
41|4|3
41|5|4
41|6|2
41|a|7
41|about|1
41|above|1
41|ac|1
41|accepts|1
41|according|2
41|acknowledge|1
41|adding|1
41|addition|1
41|admonish|1
41|advantage|2
41|advantageous|2
41|advice|1
41|all|3
41|also|2
41|an|1
41|and|21
41|announces|1
41|any|1
41|appendixes|1
41|appropriate|1
41|are|2
41|as|6
41|assail|1
41|be|24
41|being|1
41|below|3
41|benefit|4
41|benefiting|1
41|benefits|1
41|blame|2
41|but|6
41|by|3
41|can|2
41|capital|2
41|caution|1
41|central|2
41|centre|1
41|changed|1
41|changing|1
41|china|1
41|chinese|1
41|ching|4
41|compare|1
41|component|1
41|concentrate|1
41|conditions|1
41|confers|1
41|connexion|1
41|consequence|1
41|considered|1
41|contribute|1
41|correct|2
41|correction|1
41|correlate|3
41|correlative|1
41|course|2
41|critical|1
41|cross|1
41|dealing|1
41|debar|1
41|denotes|1
41|described|1
41|difficulties|1
41|dispense|1
41|distinguished|1
41|divided|3
41|divination|1
41|done|1
41|due|1
41|dynasty|1
41|employ|1
41|enterprise|1
41|enterprises|1
41|even|1
41|every|1
41|everything|1
41|evident|1
41|evil|3
41|favour|1
41|favoured|1
41|feudal|1
41|fifth|2
41|figure|2
41|finally|1
41|firm|1
41|first|1
41|fitting|1
41|five|1
41|followed|1
41|follows|1
41|for|4
41|forgotten|1
41|fortunate|1
41|fortune|3
41|fourth|1
41|frequent|1
41|friends|1
41|from|3
41|general|2
41|gifts|1
41|give|1
41|given|2
41|giving|1
41|god|2
41|goes|1
41|good|5
41|goodness|1
41|government|1
41|great|5
41|greatest|1
41|greatly|1
41|grounds|1
41|had|2
41|has|2
41|have|1
41|having|1
41|he|11
41|heart|3
41|heaven|1
41|hex|1
41|hexagram|4
41|hexagramsacred|1
41|him|10
41|himself|2
41|his|17
41|however|1
41|i|2
41|idea|2
41|if|1
41|ii|2
41|imputed|1
41|in|26
41|increase|6
41|increasing|1
41|indexnext|1
41|indicates|1
41|indications|2
41|into|1
41|is|21
41|it|11
41|its|14
41|king|3
41|known|1
41|kw|1
41|kwo|1
41|kwâi|1
41|kâu|1
41|led|1
41|legge|2
41|let|3
41|like|1
41|line|10
41|lines|1
41|listen|1
41|low|1
41|make|3
41|many|1
41|may|1
41|mean|1
41|meaning|1
41|means|2
41|men|1
41|mentioned|1
41|might|2
41|mind|2
41|minister|1
41|moralists|1
41|most|1
41|movement|4
41|movements|1
41|natural|1
41|near|1
41|need|1
41|neither|1
41|next|1
41|nine|3
41|no|4
41|none|1
41|nor|1
41|not|2
41|observes|1
41|occupying|1
41|of|27
41|offerings|1
41|officer|1
41|on|3
41|one|1
41|operatingp|1
41|opposed|1
41|opposite|1
41|or|4
41|oracles|2
41|ordering|1
41|other|1
41|overcome|1
41|pairs|1
41|paragraph|3
41|parties|1
41|path|1
41|people|1
41|persevere|1
41|place|6
41|position|4
41|powers|1
41|preceded|1
41|preceding|1
41|presenting|1
41|previous|1
41|prince|2
41|proper|2
41|pursue|1
41|pursuing|1
41|put|1
41|question|1
41|rank|1
41|rashness|1
41|receiving|1
41|recognition|1
41|regular|1
41|relied|1
41|removing|1
41|reproof|1
41|resources|1
41|responding|1
41|result|1
41|rule|1
41|ruler|7
41|s|1
41|sacred|1
41|sacrifices|1
41|said|1
41|say|1
41|says|1
41|seat|2
41|second|1
41|section|2
41|secure|1
41|see|1
41|seek|1
41|seeking|1
41|seem|2
41|serve|1
41|shall|3
41|shang|1
41|shells|1
41|should|3
41|shows|5
41|sincere|3
41|six|3
41|sixth|1
41|so|2
41|specially|1
41|spirits|1
41|state|1
41|stores|1
41|stream|1
41|strong|4
41|subject|10
41|success|1
41|successful|1
41|such|2
41|sun|2
41|sung|1
41|support|1
41|symbol|2
41|ten|1
41|text|2
41|textsi|2
41|that|13
41|the|68
41|them|1
41|thep|1
41|there|6
41|therefore|2
41|things|2
41|think|1
41|third|1
41|those|1
41|thus|1
41|time|1
41|times|2
41|to|26
41|topmost|1
41|tortoise|1
41|tr|2
41|trigrams|1
41|two|1
41|undertaken|1
41|undivided|3
41|valuable|1
41|virtues|1
41|was|3
41|we|1
41|weak|5
41|well|2
41|what|2
41|when|1
41|whether|1
41|which|3
41|while|1
41|who|2
41|whom|1
41|whose|2
41|will|17
41|with|6
41|without|1
41|would|2
41|writer|1
41|wăn|1
41|xli|1
41|xliii|2
41|xliiyî|1
41|yung|1
41|yî|1
42|1|2
42|153|1
42|154the|1
42|2|2
42|3|4
42|4|2
42|5|2
42|6|3
42|6th|1
42|a|12
42|able|1
42|about|4
42|accomplish|3
42|according|1
42|acir|1
42|act|1
42|action|1
42|adherents|1
42|advance|2
42|advancing|1
42|advantage|1
42|advice|1
42|after|1
42|against|2
42|allowed|1
42|alone|3
42|along|1
42|also|2
42|among|1
42|an|4
42|ancient|1
42|and|33
42|announcement|1
42|annoys|1
42|anxious|1
42|any|1
42|anything|1
42|appeal|1
42|appealing|1
42|appearance|1
42|apprehension|1
42|approaching|1
42|appropriate|1
42|are|2
42|arms|3
42|artful|1
42|as|5
42|associated|1
42|associates|2
42|at|5
42|attempts|1
42|attend|1
42|awaken|1
42|away|1
42|bad|2
42|bastinadoed|1
42|be|17
42|bed|1
42|been|2
42|before|1
42|being|1
42|believe|1
42|bent|1
42|better|1
42|beyond|1
42|blame|4
42|bright|1
42|but|8
42|buttocks|1
42|by|8
42|call|1
42|can|1
42|cautious|1
42|central|4
42|centre|1
42|certain|1
42|character|1
42|chinese|1
42|ching|4
42|city|2
42|close|1
42|cold|1
42|come|1
42|commit|1
42|commits|1
42|communicates|1
42|companions|1
42|conscious|1
42|consciousness|1
42|contaminated|1
42|contiguity|2
42|correlates|1
42|corrupt|2
42|could|2
42|court|2
42|courts|1
42|criminal|3
42|culprit|2
42|custom|1
42|cutting|2
42|danger|1
42|dark|1
42|days|1
42|denounce|1
42|determination|3
42|determined|1
42|difficulty|2
42|disappear|2
42|displays|1
42|disposed|1
42|divided|1
42|do|4
42|dynasty|2
42|eagerly|1
42|eagerness|1
42|early|1
42|earnest|1
42|easily|2
42|effect|1
42|efforts|1
42|elsewhere|1
42|encounter|1
42|end|3
42|enterprise|2
42|error|3
42|even|1
42|evil|5
42|exhibition|1
42|expresses|1
42|falling|1
42|feudal|1
42|field|1
42|fifth|1
42|find|1
42|first|2
42|five|1
42|follow|1
42|for|4
42|force|2
42|forward|3
42|fourth|1
42|from|2
42|fulfil|1
42|full|1
42|general|2
42|gives|1
42|go|3
42|goes|1
42|good|1
42|government|1
42|ground|1
42|grows|1
42|guilt|1
42|had|1
42|harm|1
42|harmony|1
42|has|2
42|hated|1
42|have|2
42|having|1
42|he|22
42|hear|1
42|help|1
42|helpers|1
42|hence|1
42|here|1
42|hexagram|3
42|hexagramsacred|1
42|high|1
42|him|7
42|his|17
42|hostile|1
42|how|2
42|however|1
42|i|2
42|icir|1
42|idea|2
42|if|4
42|ii|2
42|in|25
42|incurs|1
42|indexnext|1
42|indication|1
42|involved|1
42|is|16
42|it|9
42|its|11
42|k|1
42|king|1
42|kwâi|2
42|kâu|1
42|last|1
42|late|1
42|lead|1
42|led|2
42|legge|2
42|lending|1
42|let|1
42|like|3
42|line|12
42|lines|3
42|listen|1
42|looks|1
42|lowest|1
42|made|1
42|maintain|1
42|make|3
42|man|2
42|managed|1
42|may|3
42|meaning|1
42|measures|1
42|meeting|1
42|men|2
42|might|3
42|minister|1
42|modern|1
42|month|1
42|more|1
42|moreover|2
42|must|5
42|need|1
42|nevertheless|1
42|next|1
42|night|1
42|nine|5
42|no|6
42|nor|2
42|not|9
42|nothing|1
42|occasion|1
42|occupancy|1
42|odd|1
42|of|29
42|off|2
42|ofp|1
42|old|1
42|on|3
42|once|1
42|one|1
42|openly|1
42|or|5
42|order|1
42|other|1
42|others|2
42|ought|1
42|out|1
42|own|3
42|part|1
42|peril|1
42|place|4
42|places|1
42|position|2
42|possessed|1
42|power|1
42|powerful|1
42|preparation|1
42|presents|1
42|prevent|1
42|previous|1
42|pride|1
42|prince|1
42|producing|1
42|proper|2
42|purpose|1
42|purslain|2
42|put|1
42|rain|2
42|ready|1
42|recourse|1
42|remnant|1
42|removal|1
42|repentance|1
42|representatives|1
42|represented|1
42|requires|1
42|rest|1
42|royal|1
42|ruler|2
42|s|2
42|sacred|1
42|same|1
42|saw|2
42|says|1
42|seat|1
42|second|1
42|section|2
42|seek|1
42|shady|1
42|shall|1
42|sheep|2
42|should|1
42|show|1
42|shows|6
42|side|1
42|sincere|1
42|six|1
42|sixth|2
42|skin|1
42|slowly|1
42|small|3
42|so|1
42|something|1
42|stage|1
42|standing|1
42|statesmen|1
42|strength|2
42|strenuous|1
42|stripped|1
42|strong|4
42|subject|13
42|succeed|1
42|success|1
42|such|3
42|summer|1
42|superior|1
42|supersede|1
42|support|1
42|symbol|1
42|symbolised|1
42|symbolism|1
42|sympathy|4
42|take|2
42|taken|1
42|takes|1
42|task|1
42|tempered|1
42|text|3
42|textsi|2
42|than|1
42|that|6
42|the|78
42|them|2
42|then|2
42|there|4
42|therefore|2
42|these|1
42|third|2
42|this|3
42|though|1
42|thwan|1
42|till|2
42|time|1
42|to|24
42|toes|1
42|too|3
42|top|1
42|topmost|1
42|tr|2
42|trigram|1
42|understood|1
42|undivided|7
42|unwillingly|1
42|up|1
42|uprooted|1
42|utmost|1
42|vanish|1
42|victory|1
42|walk|1
42|walks|1
42|warm|1
42|was|2
42|waxen|1
42|way|3
42|we|2
42|well|1
42|were|2
42|whatever|1
42|when|1
42|which|4
42|who|4
42|whom|1
42|whose|1
42|will|15
42|winter|1
42|with|9
42|without|1
42|words|1
42|work|1
42|would|3
42|wăn|1
42|xlii|1
42|xliiiin|1
42|xliv|2
42|y|1
42|yang|1
42|yet|1
42|yin|3
42|yî|1
43|1|9
43|155|1
43|156of|1
43|157subject|1
43|2|5
43|3|3
43|381|1
43|4|3
43|5|2
43|6|2
43|a|13
43|about|1
43|above|1
43|ac|1
43|accomplish|1
43|according|1
43|advance|1
43|after|1
43|again|1
43|against|1
43|aim|1
43|all|3
43|alone|1
43|already|1
43|also|1
43|an|1
43|and|25
43|another|1
43|any|1
43|anything|1
43|appear|3
43|appears|1
43|approaching|1
43|are|4
43|as|4
43|associated|1
43|at|2
43|back|1
43|bad|3
43|be|18
43|become|1
43|becomes|2
43|been|2
43|begin|1
43|beginning|1
43|being|1
43|beneath|1
43|better|1
43|beyond|1
43|bold|2
43|both|1
43|bound|1
43|brilliant|1
43|but|14
43|buttocks|1
43|by|3
43|bête|1
43|can|7
43|carriage|2
43|case|1
43|casually|1
43|central|1
43|ching|4
43|clear|1
43|come|1
43|commence|1
43|common|2
43|compare|1
43|concealed|2
43|contract|1
43|contrary|1
43|correctness|1
43|correlate|2
43|correlation|1
43|country|2
43|cut|1
43|dangerous|1
43|defined|1
