term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
5|0.000633174954168348|-0.0006597400200782721|-0.0006698474049466683|0.0009477323501181666|0.0004424535104256884|0.00018636853753018|-4.492890791432347e-05|-0.0004657202974063743|-0.0003026321712375205|0.0001264918001093436
5th|-0.011789205182778893|-0.005467301416825062|0.01353382748507451|-0.02462137832056794|-0.022057282740260233|-0.0062622124199322934|0.0037411721037698136|0.00018803690075158398|-0.0014310981388164022|-0.006896324045831987
6|-2.253197689263211e-18|-8.44977537595862e-19|1.4272752956584733e-18|9.015026075984211e-20|-1.731695126674851e-18|-1.9914362688897344e-18|2.5348298977774333e-19|-5.431867663874493e-20|-2.341334709282526e-19|-3.020822713173468e-18
64|-0.016004923416182426|0.00649113595976238|-0.018235338252560917|-0.015465914907013913|-0.028356220417147956|0.005752567066683945|0.011049545785603881|0.0023668152124005862|0.009311001963722084|-0.011657104884225307
6th|0.0058668857731095396|-0.0013641940656358555|-0.02398673176516948|-0.006891706281140314|-0.004619332074999317|0.002735387647663949|0.0013944162272607823|0.01662849586531384|-0.007234783550588202|-0.0057583098149014645
7|-0.06112597410780235|-0.0003883184632149472|-0.07637712719388846|-0.02757761288784722|-0.014576151050470419|0.017084986914588|-0.002700868612989506|-0.010503074406909067|-0.0642157498089033|-0.04146023186020057
8|-0.03866805158935611|0.005375407617053973|-0.06949752173770661|-0.007334291409547023|-0.021795510144222822|0.006989511163129213|0.009068073364532442|-0.018439271978618055|-0.05524903301445386|-0.03658978346289484
9|-0.05516598793048005|0.008367580106594542|-0.07758303050015049|-0.017497593346831333|-0.04103566436202213|-0.00024767661452975787|-0.007409136908028463|-0.009011741064386217|-0.03705483569549207|-0.0477667230997657
abide|0.0038622053848161456|0.02885485627102717|0.04603477319683858|-0.01082567799641772|0.006567105600466141|0.0020232384081087565|-0.009568456996913442|0.005374964377403147|-0.026888091390430583|-0.0014593219284286761
abiding|0.0042351869889774955|0.01071599472066596|0.011798835283447344|0.028871438826093172|-0.014936702084124688|-0.021398632832098818|-0.007141402331628751|0.006621991745035563|0.0029021239157744254|0.001144027424680064
ability|-0.0005265798205463735|-0.00731745216512908|-0.0030931208517906814|0.011330237627617194|0.027979007897172243|-0.005397149049832403|0.034784144613314145|0.00252164171316241|0.032923323508600444|0.0022613685478473024
able|-0.005488635929464845|0.005192583955860426|0.00849616958054223|-0.003374578802752592|-0.004754008404925519|0.014078652243940374|0.014234880480674646|0.01099520536579448|0.002939352758969674|0.019375720078575895
abroad|0.006034318080783977|0.0064985643149879715|0.00013452743300973132|0.026549465979706213|0.009480542126005225|-0.0069941118359593|0.032271277118084245|-0.015553902121530417|0.002626477750739589|-0.007729771958401611
absolute|0.0014780834077167378|-0.0016234979482493768|-0.000351789553741394|-0.010983254760970276|0.006176332204216208|-0.041626068071259494|0.008462217837970498|-0.010370789113632175|0.010106994913471662|-0.01076108588528264
abundance|-0.004906286025988094|-0.01718758596614682|-0.004883487151917993|-0.016060110408596125|0.0310085221757076|0.012557828814424377|-0.04567507435160524|-0.009268855333191378|0.025794966979842716|0.006085946426295659
abundant|-0.004523402408824848|-0.002663978877026408|-0.0017004933271341188|0.008559351788310148|0.02715433207371535|0.010778008256350322|-0.008598939910921614|-0.013354502238749797|0.04529939048144501|0.011969055246501721
ac|0.004365652660386536|-0.007735634966016932|-0.00018221360351820302|0.041520635849891574|0.002263126459577043|-0.008410546146621362|0.02366046976863155|0.006373834670763435|0.01924099337805683|-0.0030715058368965776
acceptable|0.006526058365169479|-0.018868868733361698|-0.02773824669645416|0.05094798300327343|0.010051425828768477|0.012606573882317933|-0.00026881012907121126|-0.011394518044575244|-0.006885998932614921|0.0155696173388442
accepted|0.007613503160559408|-0.012246036430763479|-0.03355508621670218|0.0060143858175856655|0.03951348121791277|0.004782680006876761|0.03410495303526434|0.01975793784352639|0.017447110280027885|-0.014183365385257253
accepts|-0.012218899524229197|-0.01749756061085671|0.01810022675611672|-0.0004848190075537129|-0.003077300450531877|0.017277823909753128|0.04566988269979584|0.0073220877418355415|0.015462822721339432|0.011241036182012654
accompanied|-0.0063193105339047545|-0.010915834493879452|0.002621160313701665|-0.014683261915472121|-0.01396895945510417|-0.02540657717721667|0.015519942482331354|-0.015341584312771635|0.012512040919970132|0.009865439239179456
accomplish|0.0013269721559599995|-0.003758917997264054|-0.01777402788014132|0.008222121398661677|0.012776342973927258|0.013840864021686489|0.020408046382121438|0.0345651325611615|0.005253948281621035|0.002264978534342412
accomplished|0.004859109371235096|0.012541921251979263|0.0133561690260912|0.002363698410072273|0.002880564760478242|-0.02001204823751932|0.019366400557175867|-0.001981482427523909|0.0004482253193312808|0.013121676140880358
accomplishment|0.0029874678759910837|0.0005899799763603501|0.004377720731826456|0.06336332748477809|-0.029230250158347005|-0.018161663617406454|-0.018485775090453117|0.016096785247788997|0.00735872179430757|-0.013625601655545857
